Generation,BestCandidate, Average, WorstCandidate
7900, 0.7, 0.6994666, 0
7905, 0.7, 0.6970666, 0
7910, 0.7, 0.6991999, 0
7915, 0.7, 0.6970666, 0
7920, 0.7, 0.6989332, 0
7925, 0.7, 0.6959999, 0
7930, 0.7, 0.6989333, 0
7935, 0.7, 0.6999999, 0
7940, 0.7, 0.6815999, 0
7945, 0.7, 0.6935999, 0
7950, 0.7, 0.684, 0
7955, 0.7, 0.6669333, 0
7960, 0.7, 0.6696, 0
7965, 0.7, 0.6930666, 0
7970, 0.7, 0.6418666, 0
7975, 0.7, 0.6973333, 0
7980, 0.7, 0.6781332, 0
7985, 0.7, 0.6957332, 0
7990, 0.7, 0.6975999, 0
7995, 0.7, 0.6997332, 0
8000, 0.7, 0.6970666, 0
8005, 0.7, 0.6842665, 0
8010, 0.7, 0.6781332, 0
8015, 0.7, 0.6999999, 0
8020, 0.7, 0.6909332, 0
8025, 0.7, 0.6999999, 0
8030, 0.7, 0.6242667, 0
8035, 0.7, 0.6719999, 0
8040, 0.7, 0.6850666, 0
8045, 0.7, 0.6866666, 0
8050, 0.7, 0.6831999, 0
8055, 0.7, 0.6685333, 0
8060, 0.7, 0.6717333, 0
8065, 0.7, 0.6999999, 0
8070, 0.7, 0.6999999, 0
8075, 0.7, 0.6594666, 0
8080, 0.7, 0.6999999, 0
8085, 0.7, 0.6999999, 0
8090, 0.7, 0.6999999, 0
8095, 0.7, 0.6997332, 0
8100, 0.7, 0.6999999, 0
8105, 0.7, 0.6935999, 0
8110, 0.7, 0.6999999, 0
8115, 0.7, 0.6999999, 0
8120, 0.7, 0.6842666, 0
8125, 0.7, 0.6685333, 0
8130, 0.7, 0.6519999, 0
8135, 0.7, 0.6439999, 0
8140, 0.7, 0.5871999, 0
8145, 0.7, 0.6055999, 0
8150, 0.7, 0.6685333, 0
8155, 0.7, 0.6999999, 0
8160, 0.7, 0.6999999, 0
8165, 0.7, 0.6807999, 0
8170, 0.7, 0.6935999, 0
8175, 0.7, 0.6928, 0
8180, 0.7, 0.6744, 0
8185, 0.7, 0.6999999, 0
8190, 0.7, 0.6984, 0
8195, 0.7, 0.6999999, 0
8200, 0.7, 0.6941332, 0
8205, 0.7, 0.6538667, 0
8210, 0.7, 0.6989332, 0
8215, 0.7, 0.6999999, 0
8220, 0.7, 0.6999999, 0
8225, 0.7, 0.6999999, 0
8230, 0.7, 0.6781332, 0
8235, 0.7, 0.6685333, 0
8240, 0.7, 0.6978666, 0
8245, 0.7, 0.6999999, 0
8250, 0.7, 0.6877333, 0
8255, 0.7, 0.6983999, 0
8260, 0.7, 0.6999999, 0
8265, 0.7, 0.6866665, 0
8270, 0.7, 0.6917332, 0
8275, 0.7, 0.6602666, 0
8280, 0.7, 0.6999999, 0
8285, 0.7, 0.6909332, 0
8290, 0.7, 0.6999999, 0
8295, 0.7, 0.6629332, 0
8300, 0.7, 0.6962666, 0
8305, 0.7, 0.6967999, 0
8310, 0.7, 0.6663999, 0
8315, 0.7, 0.6733332, 0
8320, 0.7, 0.6437333, 0
8325, 0.7, 0.6999999, 0
8330, 0.7, 0.6448, 0
8335, 0.7, 0.6693333, 0
8340, 0.7, 0.6733332, 0
8345, 0.7, 0.6999999, 0
8350, 0.7, 0.6999999, 0
8355, 0.7, 0.6983998, 0
8360, 0.7, 0.6999999, 0
8365, 0.7, 0.6848, 0
8370, 0.7, 0.6904, 0
8375, 0.7, 0.6914666, 0
8380, 0.7, 0.6983998, 0
8385, 0.7, 0.6978666, 0
8390, 0.7, 0.6999999, 0
8395, 0.7, 0.6885332, 0
8400, 0.7, 0.6997332, 0
8405, 0.7, 0.6781332, 0
8410, 0.7, 0.6911999, 0
8415, 0.7, 0.6999999, 0
8420, 0.7, 0.6999999, 0
8425, 0.7, 0.6861333, 0
8430, 0.7, 0.6722667, 0
8435, 0.7, 0.6208001, 0
8440, 0.7, 0.6999999, 0
8445, 0.7, 0.6853333, 0
8450, 0.7, 0.6565332, 0
8455, 0.7, 0.6967999, 0
8460, 0.7, 0.6991999, 0
8465, 0.7, 0.6791999, 0
8470, 0.7, 0.6263999, 0
8475, 0.7, 0.6999999, 0
8480, 0.7, 0.6967999, 0
8485, 0.7, 0.6936, 0
8490, 0.7, 0.6917333, 0
8495, 0.7, 0.6693333, 0
8500, 0.7, 0.6706666, 0
8505, 0.7, 0.6999999, 0
8510, 0.7, 0.6543999, 0
8515, 0.7, 0.6938666, 0
8520, 0.7, 0.6359999, 0
8525, 0.7, 0.6738666, 0
8530, 0.7, 0.6999999, 0
8535, 0.7, 0.6781332, 0
8540, 0.7, 0.6999999, 0
8545, 0.7, 0.6999999, 0
8550, 0.7, 0.6693333, 0
8555, 0.7, 0.6999999, 0
8560, 0.7, 0.6557333, 0
8565, 0.7, 0.6967999, 0
8570, 0.7, 0.6925333, 0
8575, 0.7, 0.6999999, 0
8580, 0.7, 0.6781332, 0
8585, 0.7, 0.6717332, 0
8590, 0.7, 0.6405333, 0
8595, 0.7, 0.6842666, 0
8600, 0.7, 0.6999999, 0
8605, 0.7, 0.6434666, 0
8610, 0.7, 0.6685333, 0
8615, 0.7, 0.6973333, 0
8620, 0.7, 0.6863999, 0
8625, 0.7, 0.6781332, 0
8630, 0.7, 0.6999999, 0
8635, 0.7, 0.6967999, 0
8640, 0.7, 0.6999999, 0
8645, 0.7, 0.6685332, 0
8650, 0.7, 0.6999999, 0
8655, 0.7, 0.6925333, 0
8660, 0.7, 0.6850666, 0
8665, 0.7, 0.6685332, 0
8670, 0.7, 0.6781332, 0
8675, 0.7, 0.6647999, 0
8680, 0.7, 0.6999999, 0
8685, 0.7, 0.6989333, 0
8690, 0.7, 0.6999999, 0
8695, 0.7, 0.6967999, 0
8700, 0.7, 0.6999999, 0
8705, 0.7, 0.6767999, 0
8710, 0.7, 0.6999999, 0
8715, 0.7, 0.6989333, 0
8720, 0.7, 0.672, 0
8725, 0.7, 0.6496, 0
8730, 0.7, 0.6925333, 0
8735, 0.7, 0.6664, 0
8740, 0.7, 0.6781332, 0
8745, 0.7, 0.6978666, 0
8750, 0.7, 0.6933333, 0
8755, 0.7, 0.6943999, 0
8760, 0.7, 0.6805333, 0
8765, 0.7, 0.6999999, 0
8770, 0.7, 0.6999999, 0
8775, 0.7, 0.6994666, 0
8780, 0.7, 0.6877333, 0
8785, 0.7, 0.6978666, 0
8790, 0.7, 0.6917333, 0
8795, 0.7, 0.6935999, 0
8800, 0.7, 0.6999999, 0
8805, 0.7, 0.6999999, 0
8810, 0.7, 0.6829332, 0
8815, 0.7, 0.6885332, 0
8820, 0.7, 0.6733332, 0
8825, 0.7, 0.6999999, 0
8830, 0.7, 0.6999999, 0
8835, 0.7, 0.6999999, 0
8840, 0.7, 0.6392, 0
8845, 0.7, 0.6895999, 0
8850, 0.7, 0.6999999, 0
8855, 0.7, 0.6989332, 0
8860, 0.7, 0.6999999, 0
8865, 0.7, 0.6957332, 0
8870, 0.7, 0.6999999, 0
8875, 0.7, 0.6685332, 0
8880, 0.7, 0.6898666, 0
8885, 0.7, 0.6999999, 0
8890, 0.7, 0.6978666, 0
8895, 0.7, 0.6999999, 0
8900, 0.7, 0.6370666, 0
8905, 0.7, 0.6781332, 0
8910, 0.7, 0.6248, 0
8915, 0.7, 0.6370665, 0
8920, 0.7, 0.6999999, 0
8925, 0.7, 0.6853333, 0
8930, 0.7, 0.6578666, 0
8935, 0.7, 0.6946667, 0
8940, 0.7, 0.6999999, 0
8945, 0.7, 0.6999999, 0
8950, 0.7, 0.6509333, 0
8955, 0.7, 0.6999999, 0
8960, 0.7, 0.6999999, 0
8965, 0.7, 0.6951999, 0
8970, 0.7, 0.6999999, 0
8975, 0.7, 0.6999999, 0
8980, 0.7, 0.6935999, 0
8985, 0.7, 0.6999999, 0
8990, 0.7, 0.6999999, 0
8995, 0.7, 0.6999999, 0
9000, 0.7, 0.6962666, 0
9005, 0.7, 0.6336, 0
9010, 0.7, 0.6359999, 0
9015, 0.7, 0.6373333, 0
9020, 0.7, 0.6770666, 0
9025, 0.7, 0.6999999, 0
9030, 0.7, 0.6759999, 0
9035, 0.7, 0.6999999, 0
9040, 0.7, 0.6911999, 0
9045, 0.7, 0.6999999, 0
9050, 0.7, 0.6893332, 0
9055, 0.7, 0.6573333, 0
9060, 0.7, 0.6826667, 0
9065, 0.7, 0.6781332, 0
9070, 0.7, 0.6674666, 0
9075, 0.7, 0.6973333, 0
9080, 0.7, 0.6944, 0
9085, 0.7, 0.6968, 0
9090, 0.7, 0.6989332, 0
9095, 0.7, 0.6776, 0
9100, 0.7, 0.6183999, 0
9105, 0.7, 0.6999999, 0
9110, 0.7, 0.6805333, 0
9115, 0.7, 0.6911999, 0
9120, 0.7, 0.6927999, 0
9125, 0.7, 0.6669332, 0
9130, 0.7, 0.6999999, 0
9135, 0.7, 0.6685332, 0
9140, 0.7, 0.6562666, 0
9145, 0.7, 0.6983999, 0
9150, 0.7, 0.6898667, 0
9155, 0.7, 0.6936001, 0
9160, 0.7, 0.6666667, 0
9165, 0.7, 0.6754665, 0
9170, 0.7, 0.6810666, 0
9175, 0.7, 0.6581332, 0
9180, 0.7, 0.6234667, 0
9185, 0.7, 0.6527999, 0
9190, 0.7, 0.6685333, 0
9195, 0.7, 0.6770666, 0
9200, 0.7, 0.6610667, 0
9205, 0.7, 0.6317333, 0
9210, 0.7, 0.6978666, 0
9215, 0.7, 0.6999999, 0
9220, 0.7, 0.6682666, 0
9225, 0.7, 0.6781332, 0
9230, 0.7, 0.6999999, 0
9235, 0.7, 0.6733332, 0
9240, 0.7, 0.6989332, 0
9245, 0.7, 0.6949332, 0
9250, 0.7, 0.6701334, 0
9255, 0.7, 0.6895999, 0
9260, 0.7, 0.6776, 0
9265, 0.7, 0.6562666, 0
9270, 0.7, 0.6685332, 0
9275, 0.7, 0.6999999, 0
9280, 0.7, 0.6999999, 0
9285, 0.7, 0.6999999, 0
9290, 0.7, 0.6989332, 0
9295, 0.7, 0.6999999, 0
9300, 0.7, 0.6890666, 0
9305, 0.7, 0.6781332, 0
9310, 0.7, 0.6970665, 0
9315, 0.7, 0.6562666, 0
9320, 0.7, 0.6453333, 0
9325, 0.7, 0.6533332, 0
9330, 0.7, 0.6759999, 0
9335, 0.7, 0.6919999, 0
9340, 0.7, 0.6770666, 0
9345, 0.7, 0.6114667, 0
9350, 0.7, 0.6456, 0
9355, 0.7, 0.6357334, 0
9360, 0.7, 0.6952, 0
9365, 0.7, 0.6999999, 0
9370, 0.7, 0.6999999, 0
9375, 0.7, 0.6912, 0
9380, 0.7, 0.6999999, 0
9385, 0.7, 0.6674666, 0
9390, 0.7, 0.6999999, 0
9395, 0.7, 0.6999999, 0
9400, 0.7, 0.6999999, 0
9405, 0.7, 0.6717332, 0
9410, 0.7, 0.6738666, 0
9415, 0.7, 0.6999999, 0
9420, 0.7, 0.6946666, 0
9425, 0.7, 0.6685332, 0
9430, 0.7, 0.6999999, 0
9435, 0.7, 0.6999999, 0
9440, 0.7, 0.6999999, 0
9445, 0.7, 0.6805333, 0
9450, 0.7, 0.6759999, 0
9455, 0.7, 0.6952, 0
9460, 0.7, 0.6397333, 0
9465, 0.7, 0.6949332, 0
9470, 0.7, 0.6842666, 0
9475, 0.7, 0.6842665, 0
9480, 0.7, 0.6650666, 0
9485, 0.7, 0.6999999, 0
9490, 0.7, 0.6778666, 0
9495, 0.7, 0.6999999, 0
9500, 0.7, 0.6999999, 0
9505, 0.7, 0.6999999, 0
9510, 0.7, 0.6722666, 0
9515, 0.7, 0.6983998, 0
9520, 0.7, 0.6925333, 0
9525, 0.7, 0.6999999, 0
9530, 0.7, 0.6733332, 0
9535, 0.7, 0.6957332, 0
9540, 0.7, 0.6863999, 0
9545, 0.7, 0.6999999, 0
9550, 0.7, 0.6999999, 0
9555, 0.7, 0.6962665, 0
9560, 0.7, 0.6733332, 0
9565, 0.7, 0.6871999, 0
9570, 0.7, 0.6882666, 0
9575, 0.7, 0.6962666, 0
9580, 0.7, 0.6999999, 0
9585, 0.7, 0.6890666, 0
9590, 0.7, 0.6999999, 0
9595, 0.7, 0.6999999, 0
9600, 0.7, 0.6994666, 0
9605, 0.7, 0.6607999, 0
9610, 0.7, 0.6879999, 0
9615, 0.7, 0.6999999, 0
9620, 0.7, 0.6999999, 0
9625, 0.7, 0.6773332, 0
9630, 0.7, 0.6791999, 0
9635, 0.7, 0.6935999, 0
9640, 0.7, 0.6578668, 0
9645, 0.7, 0.6808, 0
9650, 0.7, 0.6623999, 0
9655, 0.7, 0.6834667, 0
9660, 0.7, 0.6757334, 0
9665, 0.7, 0.6869333, 0
9670, 0.7, 0.6890666, 0
9675, 0.7, 0.6999999, 0
9680, 0.7, 0.6935999, 0
9685, 0.7, 0.6999999, 0
9690, 0.7, 0.5730666, 0
9695, 0.7, 0.6679999, 0
9700, 0.7, 0.6741332, 0
9705, 0.7, 0.6847999, 0
9710, 0.7, 0.6671999, 0
9715, 0.7, 0.6842665, 0
9720, 0.7, 0.6983998, 0
9725, 0.7, 0.6999999, 0
9730, 0.7, 0.6344, 0
9735, 0.7, 0.6944, 0
9740, 0.7, 0.6496, 0
9745, 0.7, 0.6538667, 0
9750, 0.7, 0.6999999, 0
9755, 0.7, 0.6999999, 0
9760, 0.7, 0.6994666, 0
9765, 0.7, 0.6999999, 0
9770, 0.7, 0.6757333, 0
9775, 0.7, 0.6754665, 0
9780, 0.7, 0.6999999, 0
9785, 0.7, 0.6733332, 0
9790, 0.7, 0.6999999, 0
9795, 0.7, 0.6685333, 0
9800, 0.7, 0.6685332, 0
9805, 0.7, 0.6999999, 0
9810, 0.7, 0.6941332, 0
9815, 0.7, 0.6690665, 0
9820, 0.7, 0.6935999, 0
9825, 0.7, 0.6978666, 0
9830, 0.7, 0.6783999, 0
9835, 0.7, 0.6706666, 0
9840, 0.7, 0.6178666, 0
9845, 0.7, 0.6999999, 0
9850, 0.7, 0.6906666, 0
9855, 0.7, 0.6151999, 0
9860, 0.7, 0.6978666, 0
9865, 0.7, 0.6999999, 0
9870, 0.7, 0.6935999, 0
9875, 0.7, 0.6610666, 0
9880, 0.7, 0.6999999, 0
9885, 0.7, 0.6999999, 0
9890, 0.7, 0.6781332, 0
9895, 0.7, 0.6466666, 0
9900, 0.7, 0.6989333, 0
9905, 0.7, 0.6999999, 0
9910, 0.7, 0.6306666, 0
9915, 0.7, 0.6978666, 0
9920, 0.7, 0.6978666, 0
9925, 0.7, 0.6506666, 0
9930, 0.7, 0.6562666, 0
9935, 0.7, 0.6999999, 0
9940, 0.7, 0.6957332, 0
9945, 0.7, 0.6618665, 0
9950, 0.7, 0.6991999, 0
9955, 0.7, 0.6781332, 0
9960, 0.7, 0.6999999, 0
9965, 0.7, 0.6999999, 0
9970, 0.7, 0.6983998, 0
9975, 0.7, 0.6544, 0
9980, 0.7, 0.6733332, 0
9985, 0.7, 0.6842666, 0
9990, 0.7, 0.6527999, 0
9995, 0.7, 0.6999999, 0
